17,1034,191,124,292,0.79,1124,89,1100,106,936,256,9
17,279,564,111,230,0.33,233,473,276,498,335,662,10
17,1467,560,129,359,-0.1,1445,397,1466,433,1506,713,11
17,1315,681,173,396,0.12,1375,503,1374,546,1310,858,12
17,332,353,144,193,2.50,356,302,320,292,355,427,13
18,899,335,158,412,1.93,1090,383,1053,370,729,253,0
18,490,105,146,273,1.47,490,72,385,75,468,49,1
18,854,557,139,421,2.15,1019,674,982,642,690,460,2
18,344,675,162,276,0.35,369,802,305,770,333,556,3
18,1163,356,125,356,0.55,1248,213,1240,236,1088,466,4
18,1132,236,115,309,0.68,1224,127,1205,142,1040,314,5
18,1220,478,123,352,0.71,1347,378,1321,385,1136,582,6
18,950,115,130,315,1.29,803,135,850,124,1075,52,7
18,296,186,153,240,1.15,354,220,208,206,187,113,8
18,1035,191,125,292,0.79,1125,90,1101,106,937,256,9
18,279,565,111,230,0.33,233,473,276,498,335,662,10
18,1466,560,129,359,-0.1,1443,397,1464,433,1508,712,11
18,1315,681,173,395,0.12,1373,503,1373,546,1310,858,12
18,332,353,144,192,2.49,357,303,319,293,356,427,13
19,899,335,157,412,1.93,1090,383,1052,370,728,253,0
19,490,105,146,273,1.48,414,72,384,75,542,49,1
19,852,557,139,421,2.15,1015,677,979,645,688,460,2
19,343,675,161,277,0.35,369,802,305,771,333,556,3
19,1163,356,124,356,0.55,1248,212,1239,236,1088,466,4
19,1132,236,115,308,0.69,1224,128,1205,142,1040,314,5
19,1219,476,123,351,0.71,1346,376,1320,384,1134,583,6
19,950,115,130,315,1.28,803,135,850,124,1076,52,7
19,296,186,150,241,1.15,355,221,208,207,187,113,8
19,1035,192,125,293,0.80,1125,89,1102,106,936,256,9
19,278,564,111,230,0.33,233,473,275,498,334,662,10
19,1466,561,130,359,-0.1,1442,397,1463,435,1510,711,11
19,1314,681,175,393,0.10,1371,506,1372,547,1311,858,12
19,332,353,145,192,2.49,357,302,318,292,355,426,13
20,900,335,158,412,1.93,1090,383,1052,370,729,253,0
20,490,106,145,274,1.47,499,73,384,75,457,49,1
20,850,557,139,421,2.15,1011,678,976,646,686,461,2
20,344,676,162,277,0.36,370,803,305,771,332,557,3
20,1163,356,124,356,0.55,1248,212,1239,236,1086,467,4
20,1132,236,115,308,0.68,1223,127,1205,142,1040,315,5
20,1219,475,122,351,0.70,1345,373,1318,382,1132,582,6
20,951,115,128,315,1.28,803,135,851,123,1076,52,7
20,296,187,148,240,1.11,356,223,208,208,186,113,8
20,1036,192,126,294,0.81,1128,90,1104,107,935,256,9
20,279,565,112,231,0.33,233,473,274,498,334,662,10
20,1465,561,132,361,-0.1,1440,397,1463,435,1513,710,11
20,1315,681,175,393,0.09,1370,505,1373,548,1314,858,12
20,332,352,144,193,2.51,357,303,319,293,356,427,13
21,899,335,158,412,1.93,1090,383,1052,370,729,253,0
21,489,106,145,275,1.46,505,73,384,75,452,49,1
21,848,556,139,418,2.15,1005,679,974,647,685,462,2
21,344,676,162,277,0.36,370,803,305,771,332,557,3
21,1163,356,124,356,0.55,1247,212,1239,236,1086,467,4
21,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
21,1219,475,122,352,0.70,1344,371,1318,381,1131,581,6
21,951,115,128,316,1.28,803,135,851,123,1077,53,7
21,296,187,147,241,1.12,356,224,208,209,187,114,8
21,1037,192,125,294,0.82,1128,90,1105,107,935,255,9
21,279,565,112,231,0.33,233,473,274,498,334,662,10
21,1465,563,133,363,-0.1,1440,397,1463,435,1513,710,11
21,1315,681,175,393,0.08,1369,505,1373,548,1315,858,12
21,332,352,145,193,2.51,357,303,319,293,356,427,13
22,900,335,157,412,1.93,1090,383,1052,370,728,253,0
22,490,106,145,274,1.46,506,73,384,75,451,49,1
22,846,556,139,415,2.15,998,681,970,648,685,463,2
22,343,676,162,278,0.35,370,803,305,772,332,557,3
22,1162,356,124,356,0.55,1247,212,1239,236,1086,467,4
22,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
22,1219,475,122,352,0.70,1344,371,1317,381,1129,582,6
22,951,115,127,316,1.28,803,136,851,123,1077,52,7
22,296,188,146,241,1.12,356,226,208,211,187,114,8
22,1037,192,125,294,0.82,1128,90,1105,107,935,255,9
22,279,565,112,231,0.33,234,473,274,498,334,662,10
22,1465,560,132,360,-0.1,1439,397,1462,433,1512,710,11
22,1314,680,177,394,0.09,1369,505,1373,548,1314,857,12
22,332,352,144,193,2.50,357,303,319,293,356,427,13
23,899,335,158,412,1.93,1090,383,1052,370,728,253,0
23,490,106,144,275,1.46,500,73,384,75,457,49,1
23,845,556,141,414,2.15,992,682,968,650,684,464,2
23,343,676,161,278,0.35,370,803,305,772,332,557,3
23,1162,356,124,356,0.55,1247,211,1239,236,1086,467,4
23,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
23,1218,474,121,353,0.70,1344,369,1317,379,1130,582,6
23,951,114,127,316,1.28,803,136,851,123,1078,53,7
23,296,188,144,241,1.11,356,227,208,211,187,114,8
23,1037,192,126,294,0.83,1129,92,1105,108,935,254,9
23,279,564,112,231,0.33,234,473,274,498,334,662,10
23,1466,560,132,359,-0.1,1438,397,1462,433,1512,710,11
23,1314,680,176,394,0.09,1369,504,1372,548,1315,857,12
23,332,352,145,193,2.50,357,303,320,293,356,427,13
24,899,335,158,412,1.94,1090,383,1052,370,728,253,0
24,490,106,144,274,1.46,499,72,385,75,459,49,1
24,843,557,144,413,2.14,983,688,964,654,683,465,2
24,343,676,162,278,0.36,370,804,304,772,332,557,3
24,1162,355,124,356,0.55,1247,211,1239,236,1085,467,4
24,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
24,1218,474,121,354,0.70,1343,367,1317,377,1130,581,6
24,950,114,127,316,1.28,803,136,852,122,1077,52,7
24,295,189,143,242,1.12,357,230,208,212,186,115,8
24,1037,192,126,294,0.83,1131,92,1106,108,934,253,9
24,279,564,112,231,0.33,233,472,274,498,334,662,10
24,1466,559,130,356,-0.1,1437,398,1461,433,1512,709,11
24,1314,680,176,394,0.09,1368,503,1372,547,1314,856,12
24,332,352,145,193,2.50,357,303,320,293,356,427,13
25,899,335,158,412,1.94,1090,382,1052,370,728,253,0
25,489,106,145,275,1.46,407,74,385,76,548,49,1
25,841,557,146,411,2.13,976,688,962,654,682,466,2
25,343,676,162,278,0.35,370,804,304,772,332,557,3
25,1162,355,124,356,0.55,1247,211,1239,236,1085,467,4
25,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
25,1218,473,120,354,0.69,1342,364,1315,376,1132,580,6
25,950,114,127,316,1.28,803,136,852,122,1078,52,7
25,295,191,143,241,1.10,357,231,207,214,187,115,8
25,1037,193,126,294,0.83,1130,93,1106,108,935,253,9
25,279,564,112,231,0.33,233,472,274,498,334,662,10
25,1466,558,129,354,-0.1,1435,398,1461,432,1514,707,11
25,1314,679,176,394,0.09,1367,503,1371,547,1315,856,12
25,332,352,145,192,2.49,358,303,320,293,356,427,13
26,899,335,158,412,1.94,1090,382,1052,370,728,253,0
26,489,106,145,275,1.47,367,75,385,76,588,49,1
26,839,557,149,409,2.13,966,691,958,656,683,468,2
26,344,676,162,278,0.35,370,804,304,771,332,557,3
26,1162,355,124,356,0.55,1248,211,1239,236,1085,467,4
26,1132,236,115,308,0.68,1223,127,1205,142,1040,314,5
26,1217,472,121,357,0.69,1342,363,1315,374,1132,581,6
26,950,114,129,316,1.28,803,135,853,122,1077,52,7
26,295,191,143,241,1.09,356,232,206,215,187,115,8
26,1037,193,126,294,0.84,1131,93,1107,108,934,253,9
26,279,564,112,231,0.33,233,472,274,498,334,662,10
26,1466,558,129,354,-0.1,1434,398,1460,432,1514,707,11
26,1314,679,177,395,0.08,1367,503,1371,547,1316,856,12
26,333,352,146,193,2.49,357,303,320,293,356,427,13
27,899,335,158,412,1.93,1090,382,1052,370,728,253,0
27,489,105,145,273,1.47,368,74,386,76,588,49,1
27,835,559,158,406,2.12,949,698,952,661,684,469,2
27,344,676,162,278,0.36,369,804,303,771,331,557,3
27,1162,355,124,356,0.55,1248,211,1239,236,1085,467,4
27,1132,236,115,308,0.69,1223,127,1205,142,1040,314,5
27,1217,473,120,358,0.68,1341,363,1316,373,1136,580,6
27,950,115,133,316,1.29,803,135,853,121,1077,52,7
27,294,191,144,242,1.09,356,233,206,216,186,114,8
27,1037,193,127,294,0.84,1131,93,1107,108,935,253,9
27,279,564,112,231,0.33,234,472,274,497,334,662,10
27,1466,558,129,354,-0.1,1432,398,1459,431,1514,707,11
27,1314,679,176,394,0.09,1367,504,1371,547,1315,855,12
27,333,352,146,193,2.49,357,303,320,293,356,427,13
28,899,335,158,412,1.93,1090,382,1052,369,728,253,0
28,489,106,145,273,1.47,367,74,386,76,589,49,1
28,832,562,170,403,2.09,935,701,945,662,683,471,2
28,344,676,162,278,0.36,369,804,302,770,331,557,3
28,1162,355,123,356,0.55,1247,211,1238,236,1085,466,4
28,1132,236,115,308,0.69,1223,127,1205,142,1040,314,5
28,1217,473,121,359,0.68,1342,363,1316,372,1137,580,6
28,950,117,137,316,1.29,803,135,853,121,1076,52,7
28,294,192,144,243,1.09,356,236,206,217,186,114,8
28,1038,192,127,295,0.84,1131,92,1107,107,935,253,9
28,279,564,112,231,0.33,234,472,274,497,334,662,10
28,1466,558,129,353,-0.1,1434,399,1458,433,1515,707,11
28,1313,679,177,395,0.09,1367,503,1371,546,1314,855,12
28,332,352,145,193,2.50,357,303,320,293,356,427,13
29,899,335,158,412,1.94,1089,382,1052,369,728,253,0
29,489,106,145,273,1.47,363,74,387,76,592,49,1
29,825,563,179,391,2.06,916,701,935,661,682,474,2
29,344,676,162,277,0.36,370,804,302,770,331,557,3
29,1162,355,123,356,0.55,1248,211,1239,236,1085,466,4
29,1132,237,115,308,0.69,1223,127,1205,142,1040,314,5
29,1216,473,121,361,0.68,1341,362,1315,371,1137,579,6
29,950,117,136,317,1.30,803,135,853,122,1076,52,7
29,294,193,143,242,1.09,357,238,205,219,186,113,8
29,1038,192,127,295,0.84,1130,92,1107,107,934,254,9
29,279,564,112,231,0.32,234,472,274,498,334,662,10
29,1466,558,130,354,-0.1,1434,399,1458,433,1515,706,11
29,1313,679,177,394,0.10,1368,504,1371,547,1313,855,12
29,332,352,145,193,2.50,357,303,320,293,356,427,13
30,899,335,159,412,1.93,1089,382,1052,369,728,253,0
30,489,106,145,273,1.47,362,75,386,76,593,49,1
30,817,564,188,380,2.01,900,699,927,661,680,477,2
30,344,676,162,277,0.36,369,804,302,769,330,557,3
30,1162,355,123,356,0.55,1247,211,1238,235,1084,466,4
30,1132,237,115,308,0.69,1223,128,1205,142,1040,313,5
30,1217,472,121,359,0.68,1341,361,1314,371,1137,578,6
30,950,117,136,317,1.29,803,136,854,122,1076,52,7
30,294,194,144,242,1.09,357,240,205,221,187,113,8
30,1038,192,127,295,0.84,1130,91,1107,107,934,253,9
30,279,564,112,231,0.32,234,472,274,498,333,662,10
30,1466,558,130,355,-0.1,1432,399,1458,433,1515,707,11
30,1313,679,178,394,0.09,1367,503,1371,547,1314,855,12
30,333,352,146,193,2.50,357,303,319,293,355,426,13
31,899,335,159,412,1.94,1089,382,1052,369,728,253,0
31,489,105,145,273,1.48,362,74,386,76,593,49,1
31,813,564,191,374,1.99,889,698,922,659,678,479,2
31,344,676,162,277,0.36,369,804,302,769,330,557,3
31,1162,355,124,357,0.55,1247,210,1239,234,1085,466,4
31,1132,237,115,308,0.69,1223,128,1205,142,1040,314,5
31,1217,471,121,359,0.68,1341,360,1313,370,1135,578,6
31,949,114,134,317,1.31,803,136,854,121,1077,52,7
31,294,194,143,243,1.08,356,243,204,223,188,114,8
31,1038,192,127,295,0.84,1130,91,1107,107,934,253,9
31,279,564,112,231,0.32,234,471,275,498,333,662,10
31,1466,558,130,354,-0.1,1432,399,1457,432,1515,706,11
31,1313,679,177,394,0.10,1367,503,1371,547,1313,855,12
31,332,353,146,193,2.50,357,303,320,292,356,427,13
32,899,335,159,412,1.94,1089,382,1052,369,728,253,0
32,489,106,145,273,1.48,363,74,386,76,593,49,1
32,810,565,195,359,1.97,875,694,915,658,680,481,2
32,344,676,162,278,0.36,369,804,302,770,331,557,3
32,1162,355,124,358,0.55,1247,210,1238,234,1085,466,4
32,1132,237,115,308,0.68,1223,128,1205,142,1040,314,5
32,1217,470,121,359,0.68,1341,359,1313,369,1136,578,6
32,950,115,131,317,1.31,803,136,853,121,1077,52,7
32,293,195,143,244,1.09,356,246,204,224,187,114,8
32,1038,192,127,295,0.84,1130,91,1107,107,934,253,9
32,279,564,112,231,0.32,234,471,275,498,333,662,10
32,1466,558,130,354,-0.1,1430,400,1456,433,1515,706,11
32,1313,679,177,394,0.10,1367,503,1370,547,1313,855,12
32,332,353,146,193,2.50,357,303,320,292,356,427,13
33,899,335,158,412,1.94,1089,381,1052,369,728,253,0
33,489,106,145,273,1.48,363,74,386,76,593,49,1
33,808,565,198,352,1.95,867,692,912,656,681,482,2
33,343,676,162,278,0.36,369,804,302,770,331,557,3
33,1162,355,124,358,0.55,1247,210,1238,233,1085,465,4
